URL,Tag,Text
https://docs.dmexpro.com/partrfq.html,p,Step 1:Find Part Edit
https://docs.dmexpro.com/partrfq.html,p,Step 2:Start Editing
https://docs.dmexpro.com/partrfq.html,p,"On the RFQ-Part Search, you can edit Part:"
https://docs.dmexpro.com/partrfq.html,li,By Part Name or Part Number or Part Drawing Number: Type the part name or part number or part drawing number.
https://docs.dmexpro.com/partrfq.html,li,"Click Search: Press ""Search"" to find the part you want to edit."
https://docs.dmexpro.com/partrfq.html,p,Step 3:Edit Details
https://docs.dmexpro.com/partrfq.html,p,"After clicking ""Search,"" you'll see results:"
https://docs.dmexpro.com/partrfq.html,li,"Click ""View/Edit"" next to that Part Number to reach the Edit Part page."
https://docs.dmexpro.com/partrfq.html,p,Step 4:Update Info
https://docs.dmexpro.com/partrfq.html,p,"On the Edit RFQ-Part page, you'll see existing details."
https://docs.dmexpro.com/partrfq.html,li,"Change things like the Part name, part number, part revision number, Grade, Part drawing number, Part drawing revision number, Finished Part weight, Material, unit of measurement, casting weight, casting weight unit, RFQ Volume, MBQ ."
https://docs.dmexpro.com/partrfq.html,p,"That's it! You've learned how to ADD, SEARCH, EDIT a RFQ-Part using the DMeX app. If you need help, contact the support team."
https://docs.dmexpro.com/part.html,h2,Part
https://docs.dmexpro.com/part.html,li,"To get started, make sure you have your username and password ready."
https://docs.dmexpro.com/part.html,li,"Once you log in, you will land on the welcome screen."
https://docs.dmexpro.com/part.html,h4,Prerequisite:
https://docs.dmexpro.com/part.html,li,"Certainly, before creating a part, it's a good practice to ensure that all the relevant details have been entered or updated. These details typically include information about the customer."
https://docs.dmexpro.com/part.html,li,"By Updating these master screens before creating a part, you ensure that the creating part process is efficient, accurate, and free from errors."
https://docs.dmexpro.com/part.html,h4,Additional Info:
https://docs.dmexpro.com/part.html,li,Customer Master:
https://docs.dmexpro.com/part.html,li,"Keeping customer information current helps in selecting the right customer for the purchase order. This includes contact details, payment terms, and any other relevant information necessary for communication and coordination."
https://docs.dmexpro.com/part.html,h4,1.1 Add Part
https://docs.dmexpro.com/part.html,h3,Add a Part - Step-by-Step
https://docs.dmexpro.com/part.html,p,Step 1:Reach the Part Section
https://docs.dmexpro.com/part.html,li,"From the main Side menu, click on ""Design and Development"" then go to ""Masters,"" and finally choose ""Part"" .This will open the Part Search page."
https://docs.dmexpro.com/part.html,p,Step 2:Adding a Part
https://docs.dmexpro.com/part.html,li,"On the top right of the Part Search page, you'll see an ""Add Part"" button. Click this button."
https://docs.dmexpro.com/part.html,p,Step 3:Fill in details
https://docs.dmexpro.com/part.html,li,Customer: [Dropdown] (Mandatory) Choose the customer from the dropdown list. The customer added in the customer screen will be shown as an option.
https://docs.dmexpro.com/part.html,li,Note:This field is multiselect dropdown so that we can select multiple companies against a single part
https://docs.dmexpro.com/part.html,li,Project Name: [Text Field] (Mandatory) Enter the Project Name. The project name is the name of the project under which the part is being created.
https://docs.dmexpro.com/part.html,li,"Note:If the project is unknown, kindly mention the part name."
https://docs.dmexpro.com/part.html,li,Part Name: [Text Field] (Mandatory) Enter the Part Name .
https://docs.dmexpro.com/part.html,li,Part Number: [Text Field] (Mandatory) Enter the Part Number. The part number is the unique number of the part.
https://docs.dmexpro.com/part.html,li,Part Revision Number: [Text Field] (Mandatory) Enter the Part Revision Number. The part revision number should be unique for the part.
https://docs.dmexpro.com/part.html,li,Note:A part can have the same part number with different revision numbers . The combination of a Part number with its revision number is unique
https://docs.dmexpro.com/part.html,li,"Part Revision Date: [Date Field] (Mandatory)The current date shall be automatically designated as the part revision date. However, should the need arise for alteration, such adjustments can be made in accordance with the specific request."
https://docs.dmexpro.com/part.html,li,Part Drawing Number: [Text Field] (Mandatory) Enter the Part Drawing Name .
https://docs.dmexpro.com/part.html,li,Part Drawing Revision: [Text Field] (Mandatory) Enter the Part Drawing Revision.
https://docs.dmexpro.com/part.html,li,Part Drawing Revision Date: [Text Field] (Mandatory) Enter the Part Drawing Revision Date .
https://docs.dmexpro.com/part.html,li,[Your Organization] Code: [Text Field] (Mandatory) Enter the Internal Part Code .
https://docs.dmexpro.com/part.html,li,[Your Organization] Code Revision: [Text Field] (Mandatory) Enter the Internal Part code revision
https://docs.dmexpro.com/part.html,li,[Your Organization] Code Revision Date: [Text Field] Enter the Internal Part code revision Date.
https://docs.dmexpro.com/part.html,li,Select Category: [Dropdown] (Mandatory) Select the category for which the part belongs to.
https://docs.dmexpro.com/part.html,li,Material Spec: [Text Field] (Mandatory) Enter the Material Specifications of the part .
https://docs.dmexpro.com/part.html,li,Unit of Measurement: [Dropdown] (Mandatory) Select the unit of measurement .
https://docs.dmexpro.com/part.html,li,Casting Weight: [Number] (Mandatory) Enter the casting weight of the part.
https://docs.dmexpro.com/part.html,li,Part Weight Unit: [Dropdown](Mandatory)Select the weighing unit of the part.
https://docs.dmexpro.com/part.html,li,Resourcing/NPI project:  [Dropdown](Mandatory) Select the type of resourcing on the part.
https://docs.dmexpro.com/part.html,li,"Note:NPI - New Product Introduction , Resourcing is a part already existing"
https://docs.dmexpro.com/part.html,li,Minimum Stock Level: [Number](Mandatory)Enter the minimum stock level for inventory detail.
https://docs.dmexpro.com/part.html,li,Safety stock: [Number](Mandatory)Enter the safety stock for inventory detail.
https://docs.dmexpro.com/part.html,li,Unit: [Dropdown](Mandatory) Choose the unit of measurement of the inventory detail.
https://docs.dmexpro.com/part.html,li,Job Type: [Dropdown](Mandatory) Choose the job type of the part.
https://docs.dmexpro.com/part.html,li,Prefix: [Text Field](Mandatory)Enter the prefix for the part.
https://docs.dmexpro.com/part.html,li,Note:The prefix given here is used for generating serial number in part barcode.
https://docs.dmexpro.com/part.html,p,Step 4:Save or Clear
https://docs.dmexpro.com/part.html,li,"Once you have entered the details, you have three choices:"
https://docs.dmexpro.com/part.html,li,"Submit: To retain the information, select ""Submit"". This action will include the part with the provided details. After saving, the entry will be added and the screen will transition to the editing mode -> Refer (Edit Part)"
https://docs.dmexpro.com/part.html,li,"To Start Over: Click the ""Clear"" button if you wish to erase all information and begin anew. Please note that once this button is clicked, the entered information will not be saved."
https://docs.dmexpro.com/part.html,li,"Going Back: If you change your mind and don't want to add  Part, click ""Cancel."" This takes you back to the Part 	Search page."
https://docs.dmexpro.com/part.html,h4,1.1.1 SUB TABS
https://docs.dmexpro.com/part.html,p,"After clicking the ""Submit"" button, a number of sub-tabs will appear, including:"
https://docs.dmexpro.com/part.html,li,Child Part :This sub-tab will allow you to input the Child part details of the part.
https://docs.dmexpro.com/part.html,li,Standard Reference: This sub-tab will allow you to add the Standard reference part .
https://docs.dmexpro.com/part.html,li,CSR(Notes): This sub-tab will allow you to add the CSR(Notes) for the part.
https://docs.dmexpro.com/part.html,li,Revision Amendment:  This sub-tab will allow you to add the any Revision Amendment for the part.
https://docs.dmexpro.com/part.html,li,Stage & Status:  This sub-tab will allow you to add the CSR(Notes) for the part.
https://docs.dmexpro.com/part.html,li,Image:  This sub-tab will allow you to add the images of the part.
https://docs.dmexpro.com/part.html,li,Part Domain:  This sub-tab will allow you to add the domain of the part.
https://docs.dmexpro.com/part.html,li,HS-Code:  This sub-tab will allow you to add the HS-Code of  the part.
https://docs.dmexpro.com/part.html,li,Supplier X Part:  This sub-tab will allow you to add the Supplier X part for the part.
https://docs.dmexpro.com/part.html,li,Tax:  This sub-tab will allow you to add the tax for the part.
https://docs.dmexpro.com/part.html,li,Price:  This sub-tab will allow you to add the price for the part.
https://docs.dmexpro.com/part.html,li,RFQ/MBQ:  This sub-tab will allow you to add the RFQ/MBQ for the part.
https://docs.dmexpro.com/part.html,li,Other Charges: This sub-tab will allow you to add the other charges for the part.
https://docs.dmexpro.com/part.html,li,"Part Process Group:  This sub-tab will allow you to add the supplier, raw material and the process for the part."
https://docs.dmexpro.com/part.html,li,Please fill out the necessary information in these sub-tabs to complete the part profile.
https://docs.dmexpro.com/part.html,h4,1.1.1.1 Child Part
https://docs.dmexpro.com/part.html,p,Step 1:Adding a Child Part
https://docs.dmexpro.com/part.html,li,Part Number : [Text Field](Mandatory)Please input the part number that is intended to be used as a subpart for this specific parent  part.
https://docs.dmexpro.com/part.html,li,Revision : Please input the part revision that is intended to be used as a subpart for this specific part.
https://docs.dmexpro.com/part.html,li,Quantity For Assembly : [Number] (Mandatory) Enter the quantity of the child part that is utilized for this specific part.
https://docs.dmexpro.com/part.html,li,"Important Note: Prior to submitting Address, ensure that all mandatory (*) fields have been filled"
https://docs.dmexpro.com/part.html,li,Click the âSubmitâ button the entry will be processed and added to the system. The newly added details will then be displayed in the list for reference.
https://docs.dmexpro.com/part.html,li,"For editing the subtabs, youâll find the view/edit button in the list of the data displayed."
https://docs.dmexpro.com/part.html,li,Click the view/edit button in the subtab and the data is viewed in edit mode.
https://docs.dmexpro.com/part.html,li,You can make edits to your entry and then proceed to submit it.
https://docs.dmexpro.com/part.html,h4,1.1.1.2 Standard Reference
https://docs.dmexpro.com/part.html,p,Step 1:Adding a Standard Reference
https://docs.dmexpro.com/part.html,li,Standard Number : [Text Field](Mandatory)Please input the standard number that is intended to be used for this specific part.[Refer 5.1.3]
